Carrera,NoSemestre,CrAprobados,Carga,Promedio,Semestre
ELECTRICA,5,104,26,83.5,Ago-Dic 2017
ELECTRICA,5,101,35,83.61,Ago-Dic 2017
ELECTRICA,5,105,31,83.79,Ago-Dic 2017
ELECTRICA,5,96,27,83.91,Ago-Dic 2017
ELECTRICA,5,111,28,84.12,Ago-Dic 2017
ELECTRICA,5,85,34,84.25,Ago-Dic 2017
ELECTRICA,5,90,33,84.33,Ago-Dic 2017
ELECTRICA,5,71,35,84.41,Ago-Dic 2017
ELECTRICA,5,110,26,84.6,Ago-Dic 2017
ELECTRICA,5,77,27,84.67,Ago-Dic 2017
ELECTRICA,5,95,36,84.82,Ago-Dic 2017
ELECTRICA,5,100,33,85.26,Ago-Dic 2017
ELECTRICA,5,111,28,85.68,Ago-Dic 2017
ELECTRICA,5,104,26,85.75,Ago-Dic 2017
ELECTRICA,5,105,30,85.79,Ago-Dic 2017
ELECTRICA,5,100,32,85.87,Ago-Dic 2017
ELECTRICA,5,90,25,86.19,Ago-Dic 2017
ELECTRICA,5,86,33,86.5,Ago-Dic 2017
ELECTRICA,5,106,30,86.54,Ago-Dic 2017
ELECTRICA,5,91,33,86.57,Ago-Dic 2017
ELECTRICA,5,100,31,86.7,Ago-Dic 2017
ELECTRICA,5,95,33,87.45,Ago-Dic 2017
ELECTRICA,5,105,28,88.04,Ago-Dic 2017
ELECTRICA,5,106,28,88.63,Ago-Dic 2017
ELECTRICA,5,111,28,88.88,Ago-Dic 2017
ELECTRICA,5,106,30,89.21,Ago-Dic 2017
ELECTRICA,5,111,28,90.16,Ago-Dic 2017
ELECTRICA,5,106,30,91.08,Ago-Dic 2017
ELECTRICA,5,100,33,91.52,Ago-Dic 2017
ELECTRICA,6,89,27,78.9,Ago-Dic 2017
ELECTRICA,6,93,23,80.81,Ago-Dic 2017
ELECTRICA,6,92,19,81.82,Ago-Dic 2017
ELECTRICA,6,109,25,82.64,Ago-Dic 2017
ELECTRICA,6,37,15,82.78,Ago-Dic 2017
ELECTRICA,6,72,25,83.24,Ago-Dic 2017
ELECTRICA,6,65,4,83.63,Ago-Dic 2017
ELECTRICA,6,92,33,83.77,Ago-Dic 2017
ELECTRICA,6,93,30,84.09,Ago-Dic 2017
ELECTRICA,6,110,31,84.48,Ago-Dic 2017
ELECTRICA,6,97,33,84.83,Ago-Dic 2017
ELECTRICA,6,119,25,85.78,Ago-Dic 2017
ELECTRICA,6,115,19,88.77,Ago-Dic 2017
ELECTRICA,6,130,33,89,Ago-Dic 2017
ELECTRICA,7,87,7,78.4,Ago-Dic 2017
ELECTRICA,7,138,28,80.5,Ago-Dic 2017
ELECTRICA,7,126,22,80.83,Ago-Dic 2017
ELECTRICA,7,93,22,80.91,Ago-Dic 2017
ELECTRICA,7,125,33,81.33,Ago-Dic 2017
ELECTRICA,7,94,25,82,Ago-Dic 2017
ELECTRICA,7,134,35,82.29,Ago-Dic 2017
ELECTRICA,7,163,36,82.62,Ago-Dic 2017
ELECTRICA,7,113,23,82.62,Ago-Dic 2017
ELECTRICA,7,158,31,82.67,Ago-Dic 2017
ELECTRICA,7,125,32,83.1,Ago-Dic 2017
ELECTRICA,7,126,32,83.1,Ago-Dic 2017
ELECTRICA,7,143,27,83.18,Ago-Dic 2017
ELECTRICA,7,136,27,83.38,Ago-Dic 2017
ELECTRICA,7,108,17,83.8,Ago-Dic 2017
ELECTRICA,7,95,32,84,Ago-Dic 2017
ELECTRICA,7,148,33,84.03,Ago-Dic 2017
ELECTRICA,7,153,36,84.49,Ago-Dic 2017
ELECTRICA,7,100,29,85.52,Ago-Dic 2017
ELECTRICA,7,121,24,85.79,Ago-Dic 2017
ELECTRICA,7,151,24,86.2,Ago-Dic 2017
ELECTRICA,7,153,31,86.37,Ago-Dic 2017
ELECTRICA,7,153,31,86.46,Ago-Dic 2017
ELECTRICA,7,148,27,86.53,Ago-Dic 2017
ELECTRICA,7,153,31,86.74,Ago-Dic 2017
ELECTRICA,7,163,31,87.62,Ago-Dic 2017
ELECTRICA,7,163,31,88.38,Ago-Dic 2017
ELECTRICA,7,154,31,88.51,Ago-Dic 2017
ELECTRICA,7,163,26,88.86,Ago-Dic 2017
ELECTRICA,7,163,33,89,Ago-Dic 2017
ELECTRICA,7,151,32,89.09,Ago-Dic 2017
ELECTRICA,7,163,31,89.14,Ago-Dic 2017
ELECTRICA,7,159,26,89.39,Ago-Dic 2017
ELECTRICA,7,167,35,89.68,Ago-Dic 2017
ELECTRICA,7,167,36,89.76,Ago-Dic 2017
ELECTRICA,7,167,35,90.13,Ago-Dic 2017
ELECTRICA,7,123,30,90.18,Ago-Dic 2017
ELECTRICA,7,163,36,90.27,Ago-Dic 2017
ELECTRICA,7,167,36,90.34,Ago-Dic 2017
ELECTRICA,7,163,26,90.97,Ago-Dic 2017
ELECTRICA,7,165,25,91.46,Ago-Dic 2017
ELECTRICA,7,114,35,91.65,Ago-Dic 2017
ELECTRICA,7,163,31,93.05,Ago-Dic 2017
ELECTRICA,7,163,26,93.32,Ago-Dic 2017
ELECTRICA,7,163,26,93.38,Ago-Dic 2017
ELECTRICA,8,147,29,81.85,Ago-Dic 2017
ELECTRICA,8,148,24,81.94,Ago-Dic 2017
ELECTRICA,8,154,28,82.11,Ago-Dic 2017
ELECTRICA,8,154,33,82.89,Ago-Dic 2017
ELECTRICA,8,154,29,82.91,Ago-Dic 2017
ELECTRICA,8,184,28,82.93,Ago-Dic 2017
ELECTRICA,8,121,25,82.93,Ago-Dic 2017
ELECTRICA,8,195,22,83.86,Ago-Dic 2017
ELECTRICA,8,185,33,83.95,Ago-Dic 2017
ELECTRICA,8,166,24,84.21,Ago-Dic 2017
ELECTRICA,8,185,27,84.55,Ago-Dic 2017
ELECTRICA,8,204,22,89.26,Ago-Dic 2017
ELECTRICA,8,204,22,90.5,Ago-Dic 2017
ELECTRICA,8,194,19,91.68,Ago-Dic 2017
ELECTRICA,9,160,19,77.65,Ago-Dic 2017
ELECTRICA,9,131,23,78.1,Ago-Dic 2017
ELECTRICA,9,91,18,78.82,Ago-Dic 2017
ELECTRICA,9,137,32,78.84,Ago-Dic 2017
ELECTRICA,9,195,26,79.55,Ago-Dic 2017
ELECTRICA,9,71,20,79.88,Ago-Dic 2017
ELECTRICA,9,198,33,80,Ago-Dic 2017
ELECTRICA,9,194,17,80.02,Ago-Dic 2017
ELECTRICA,9,150,28,80.03,Ago-Dic 2017
ELECTRICA,9,208,27,80.72,Ago-Dic 2017
ELECTRICA,9,197,19,80.87,Ago-Dic 2017
ELECTRICA,9,144,29,80.91,Ago-Dic 2017
ELECTRICA,9,166,33,80.92,Ago-Dic 2017
ELECTRICA,9,137,26,80.97,Ago-Dic 2017
ELECTRICA,9,147,29,81.21,Ago-Dic 2017
ELECTRICA,9,188,29,81.33,Ago-Dic 2017
ELECTRICA,9,146,31,81.64,Ago-Dic 2017
ELECTRICA,9,135,5,81.72,Ago-Dic 2017
ELECTRICA,9,189,27,81.81,Ago-Dic 2017
ELECTRICA,9,125,19,81.83,Ago-Dic 2017
ELECTRICA,9,161,29,81.95,Ago-Dic 2017
ELECTRICA,9,222,14,82.02,Ago-Dic 2017
ELECTRICA,9,145,23,82.24,Ago-Dic 2017
ELECTRICA,9,195,26,82.41,Ago-Dic 2017
ELECTRICA,9,172,29,82.77,Ago-Dic 2017
ELECTRICA,9,197,28,82.96,Ago-Dic 2017
ELECTRICA,9,129,20,82.97,Ago-Dic 2017
ELECTRICA,9,145,22,82.97,Ago-Dic 2017
ELECTRICA,9,212,28,83.25,Ago-Dic 2017
ELECTRICA,9,173,25,83.33,Ago-Dic 2017
ELECTRICA,9,165,22,83.47,Ago-Dic 2017
ELECTRICA,9,215,15,83.76,Ago-Dic 2017
ELECTRICA,9,194,42,83.8,Ago-Dic 2017
ELECTRICA,9,212,28,83.81,Ago-Dic 2017
ELECTRICA,9,184,27,83.98,Ago-Dic 2017
ELECTRICA,9,203,29,84.04,Ago-Dic 2017
ELECTRICA,9,186,32,84.45,Ago-Dic 2017
ELECTRICA,9,216,19,84.47,Ago-Dic 2017
ELECTRICA,9,212,15,84.75,Ago-Dic 2017
ELECTRICA,9,171,19,85.49,Ago-Dic 2017
ELECTRICA,9,231,10,86.06,Ago-Dic 2017
ELECTRICA,9,185,31,86.69,Ago-Dic 2017
ELECTRICA,9,221,20,88.26,Ago-Dic 2017
ELECTRICA,9,221,20,88.38,Ago-Dic 2017
ELECTRICA,9,235,10,88.94,Ago-Dic 2017
ELECTRICA,9,235,10,89.34,Ago-Dic 2017
ELECTRICA,9,235,10,89.4,Ago-Dic 2017
ELECTRICA,9,235,10,91.6,Ago-Dic 2017
ELECTRICA,10,191,22,80.19,Ago-Dic 2017
ELECTRICA,10,166,9,80.26,Ago-Dic 2017
ELECTRICA,10,203,29,80.39,Ago-Dic 2017
ELECTRICA,10,213,13,81.33,Ago-Dic 2017
ELECTRICA,10,212,14,82.21,Ago-Dic 2017
ELECTRICA,10,188,19,82.81,Ago-Dic 2017
ELECTRICA,10,226,10,86.24,Ago-Dic 2017
ELECTRICA,11,211,15,78.75,Ago-Dic 2017
ELECTRICA,11,138,33,78.81,Ago-Dic 2017
ELECTRICA,11,184,24,79.64,Ago-Dic 2017
ELECTRICA,11,171,9,80.23,Ago-Dic 2017
ELECTRICA,11,207,19,81.34,Ago-Dic 2017
ELECTRICA,11,220,5,81.34,Ago-Dic 2017
ELECTRICA,11,221,15,81.42,Ago-Dic 2017
ELECTRICA,11,221,5,81.54,Ago-Dic 2017
ELECTRICA,11,222,19,82.18,Ago-Dic 2017
ELECTRICA,11,204,28,82.61,Ago-Dic 2017
ELECTRICA,11,245,10,83.39,Ago-Dic 2017
ELECTRICA,11,221,9,85.48,Ago-Dic 2017
ELECTRICA,12,226,15,80.14,Ago-Dic 2017
ELECTRICA,12,203,14,80.59,Ago-Dic 2017
ELECTRICA,12,225,15,80.61,Ago-Dic 2017
ELECTRICA,12,220,10,80.8,Ago-Dic 2017
ELECTRICA,12,190,19,81.16,Ago-Dic 2017
ELECTRICA,12,245,5,81.54,Ago-Dic 2017
ELECTRICA,12,225,10,84.63,Ago-Dic 2017
ELECTRICA,13,178,19,80.46,Ago-Dic 2017
ELECTRICA,13,168,22,81.76,Ago-Dic 2017
ELECTRICA,13,241,5,86.68,Ago-Dic 2017
ELECTRICA,14,203,19,78.7,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,1,,25,0,Ago-Dic 2017
ELECTRONICA,2,,25,0,Ago-Dic 2017
ELECTRONICA,2,20,29,78.4,Ago-Dic 2017
ELECTRONICA,2,20,27,79.2,Ago-Dic 2017
ELECTRONICA,2,20,27,82.6,Ago-Dic 2017
ELECTRONICA,2,15,27,84.5,Ago-Dic 2017
ELECTRONICA,2,25,27,85.5,Ago-Dic 2017
ELECTRONICA,2,25,27,88,Ago-Dic 2017
ELECTRONICA,2,25,27,92.17,Ago-Dic 2017
ELECTRONICA,2,25,27,93.33,Ago-Dic 2017
ELECTRONICA,2,25,27,93.33,Ago-Dic 2017
ELECTRONICA,3,20,20,74.2,Ago-Dic 2017
ELECTRONICA,3,47,25,78.64,Ago-Dic 2017
ELECTRONICA,3,48,29,79.64,Ago-Dic 2017
ELECTRONICA,3,42,25,80.3,Ago-Dic 2017
ELECTRONICA,3,47,25,80.55,Ago-Dic 2017
ELECTRONICA,3,47,25,81.09,Ago-Dic 2017
ELECTRONICA,3,42,28,82.2,Ago-Dic 2017
ELECTRONICA,3,52,25,82.83,Ago-Dic 2017
ELECTRONICA,3,32,18,83.25,Ago-Dic 2017
ELECTRONICA,3,15,27,83.75,Ago-Dic 2017
ELECTRONICA,3,52,25,83.83,Ago-Dic 2017
ELECTRONICA,3,42,25,84.1,Ago-Dic 2017
ELECTRONICA,3,42,23,84.2,Ago-Dic 2017
ELECTRONICA,3,52,25,84.42,Ago-Dic 2017
ELECTRONICA,3,52,25,85,Ago-Dic 2017
ELECTRONICA,3,52,25,85.08,Ago-Dic 2017
ELECTRONICA,3,47,20,85.73,Ago-Dic 2017
ELECTRONICA,3,47,25,86,Ago-Dic 2017
ELECTRONICA,3,52,25,86.08,Ago-Dic 2017
ELECTRONICA,3,52,25,87.33,Ago-Dic 2017
ELECTRONICA,3,52,25,87.67,Ago-Dic 2017
ELECTRONICA,3,52,25,88.83,Ago-Dic 2017
ELECTRONICA,3,52,25,89.33,Ago-Dic 2017
ELECTRONICA,3,52,25,90,Ago-Dic 2017
ELECTRONICA,3,52,25,90.25,Ago-Dic 2017
ELECTRONICA,3,52,25,91,Ago-Dic 2017
ELECTRONICA,3,47,25,91.18,Ago-Dic 2017
ELECTRONICA,3,52,25,91.58,Ago-Dic 2017
ELECTRONICA,3,52,25,91.58,Ago-Dic 2017
ELECTRONICA,3,52,25,91.75,Ago-Dic 2017
ELECTRONICA,3,42,30,91.8,Ago-Dic 2017
ELECTRONICA,3,52,25,92.92,Ago-Dic 2017
ELECTRONICA,3,52,25,93.75,Ago-Dic 2017
ELECTRONICA,4,37,20,78,Ago-Dic 2017
ELECTRONICA,4,42,23,79.8,Ago-Dic 2017
ELECTRONICA,4,57,28,80,Ago-Dic 2017
ELECTRONICA,4,57,28,80.15,Ago-Dic 2017
ELECTRONICA,4,38,19,83.11,Ago-Dic 2017
ELECTRONICA,4,72,28,83.81,Ago-Dic 2017
ELECTRONICA,4,34,23,84.63,Ago-Dic 2017
ELECTRONICA,4,77,28,86.12,Ago-Dic 2017
ELECTRONICA,4,62,28,87.36,Ago-Dic 2017
ELECTRONICA,5,36,5,80.33,Ago-Dic 2017
ELECTRONICA,5,85,23,80.79,Ago-Dic 2017
ELECTRONICA,5,80,20,81.22,Ago-Dic 2017
ELECTRONICA,5,87,23,81.79,Ago-Dic 2017
ELECTRONICA,5,80,22,82.39,Ago-Dic 2017
ELECTRONICA,5,70,28,82.5,Ago-Dic 2017
ELECTRONICA,5,90,28,82.5,Ago-Dic 2017
ELECTRONICA,5,68,23,82.67,Ago-Dic 2017
ELECTRONICA,5,93,20,82.86,Ago-Dic 2017
ELECTRONICA,5,66,30,83.4,Ago-Dic 2017
ELECTRONICA,5,88,29,84.4,Ago-Dic 2017
ELECTRONICA,5,64,20,84.47,Ago-Dic 2017
ELECTRONICA,5,105,28,84.87,Ago-Dic 2017
ELECTRONICA,5,88,24,85.25,Ago-Dic 2017
ELECTRONICA,5,98,20,85.36,Ago-Dic 2017
ELECTRONICA,5,105,28,85.39,Ago-Dic 2017
ELECTRONICA,5,95,28,85.9,Ago-Dic 2017
ELECTRONICA,5,60,28,86,Ago-Dic 2017
ELECTRONICA,5,96,23,86.14,Ago-Dic 2017
ELECTRONICA,5,89,24,86.5,Ago-Dic 2017
ELECTRONICA,5,105,28,86.74,Ago-Dic 2017
ELECTRONICA,5,88,25,87,Ago-Dic 2017
ELECTRONICA,5,62,10,87.36,Ago-Dic 2017
ELECTRONICA,5,105,28,87.52,Ago-Dic 2017
ELECTRONICA,5,105,28,87.74,Ago-Dic 2017
ELECTRONICA,5,105,28,90.17,Ago-Dic 2017
ELECTRONICA,5,100,26,90.36,Ago-Dic 2017
ELECTRONICA,5,105,28,90.61,Ago-Dic 2017
ELECTRONICA,5,105,28,91.13,Ago-Dic 2017
ELECTRONICA,5,100,33,93.32,Ago-Dic 2017
ELECTRONICA,5,105,28,96.04,Ago-Dic 2017
ELECTRONICA,7,86,20,77.65,Ago-Dic 2017
ELECTRONICA,7,106,5,78.54,Ago-Dic 2017
ELECTRONICA,7,120,30,78.63,Ago-Dic 2017
ELECTRONICA,7,110,20,78.8,Ago-Dic 2017
ELECTRONICA,7,108,22,79.13,Ago-Dic 2017
ELECTRONICA,7,128,17,79.18,Ago-Dic 2017
ELECTRONICA,7,118,22,79.35,Ago-Dic 2017
ELECTRONICA,7,98,25,79.59,Ago-Dic 2017
ELECTRONICA,7,140,29,80.39,Ago-Dic 2017
ELECTRONICA,7,115,23,80.42,Ago-Dic 2017
ELECTRONICA,7,121,23,80.52,Ago-Dic 2017
ELECTRONICA,7,125,20,80.71,Ago-Dic 2017
ELECTRONICA,7,130,15,81.1,Ago-Dic 2017
ELECTRONICA,7,150,25,81.79,Ago-Dic 2017
ELECTRONICA,7,133,22,82.14,Ago-Dic 2017
ELECTRONICA,7,145,25,82.69,Ago-Dic 2017
ELECTRONICA,7,150,25,82.7,Ago-Dic 2017
ELECTRONICA,7,145,20,83,Ago-Dic 2017
ELECTRONICA,7,155,30,83.65,Ago-Dic 2017
ELECTRONICA,7,150,35,83.94,Ago-Dic 2017
ELECTRONICA,7,143,23,84.68,Ago-Dic 2017
ELECTRONICA,7,170,30,85.51,Ago-Dic 2017
ELECTRONICA,7,150,25,85.67,Ago-Dic 2017
ELECTRONICA,7,118,19,86.08,Ago-Dic 2017
ELECTRONICA,7,170,25,87.14,Ago-Dic 2017
ELECTRONICA,7,155,30,87.41,Ago-Dic 2017
ELECTRONICA,8,123,24,78.93,Ago-Dic 2017
ELECTRONICA,8,111,28,79.16,Ago-Dic 2017
ELECTRONICA,8,109,25,79.48,Ago-Dic 2017
ELECTRONICA,8,91,5,80.95,Ago-Dic 2017
ELECTRONICA,8,153,25,81.82,Ago-Dic 2017
ELECTRONICA,8,190,42,92.56,Ago-Dic 2017
ELECTRONICA,9,133,19,78.27,Ago-Dic 2017
ELECTRONICA,9,138,19,79.13,Ago-Dic 2017
ELECTRONICA,9,111,18,79.52,Ago-Dic 2017
ELECTRONICA,9,128,24,79.66,Ago-Dic 2017
ELECTRONICA,9,145,27,79.72,Ago-Dic 2017
ELECTRONICA,9,125,25,79.75,Ago-Dic 2017
ELECTRONICA,9,152,28,80,Ago-Dic 2017
ELECTRONICA,9,133,34,80.6,Ago-Dic 2017
ELECTRONICA,9,152,33,80.76,Ago-Dic 2017
ELECTRONICA,9,190,30,80.81,Ago-Dic 2017
ELECTRONICA,9,143,24,80.84,Ago-Dic 2017
ELECTRONICA,9,185,30,81.12,Ago-Dic 2017
ELECTRONICA,9,197,33,81.44,Ago-Dic 2017
ELECTRONICA,9,178,24,81.62,Ago-Dic 2017
ELECTRONICA,9,128,20,81.83,Ago-Dic 2017
ELECTRONICA,9,194,36,82.02,Ago-Dic 2017
ELECTRONICA,9,145,24,82.28,Ago-Dic 2017
ELECTRONICA,9,187,35,82.29,Ago-Dic 2017
ELECTRONICA,9,130,22,82.48,Ago-Dic 2017
ELECTRONICA,9,168,24,82.51,Ago-Dic 2017
ELECTRONICA,9,167,33,82.73,Ago-Dic 2017
ELECTRONICA,9,138,24,82.74,Ago-Dic 2017
ELECTRONICA,9,192,35,82.74,Ago-Dic 2017
ELECTRONICA,9,153,25,83,Ago-Dic 2017
ELECTRONICA,9,202,38,83.14,Ago-Dic 2017
ELECTRONICA,9,210,35,83.35,Ago-Dic 2017
ELECTRONICA,9,187,40,83.76,Ago-Dic 2017
ELECTRONICA,9,197,35,84.02,Ago-Dic 2017
ELECTRONICA,9,185,40,84.29,Ago-Dic 2017
ELECTRONICA,9,145,22,84.38,Ago-Dic 2017
ELECTRONICA,9,227,13,84.59,Ago-Dic 2017
ELECTRONICA,9,115,28,84.62,Ago-Dic 2017
ELECTRONICA,9,207,23,84.93,Ago-Dic 2017
ELECTRONICA,9,207,23,85,Ago-Dic 2017
ELECTRONICA,9,168,25,85.46,Ago-Dic 2017
ELECTRONICA,9,220,30,85.56,Ago-Dic 2017
ELECTRONICA,9,202,18,85.66,Ago-Dic 2017
ELECTRONICA,9,222,13,86.35,Ago-Dic 2017
ELECTRONICA,9,212,28,86.8,Ago-Dic 2017
ELECTRONICA,9,220,30,86.85,Ago-Dic 2017
ELECTRONICA,9,212,23,87.04,Ago-Dic 2017
ELECTRONICA,9,150,20,87.85,Ago-Dic 2017
ELECTRONICA,9,227,13,88.92,Ago-Dic 2017
ELECTRONICA,9,205,30,89.78,Ago-Dic 2017
ELECTRONICA,9,222,13,90.4,Ago-Dic 2017
ELECTRONICA,9,227,13,93.02,Ago-Dic 2017
ELECTRONICA,9,217,23,93.72,Ago-Dic 2017
ELECTRONICA,10,143,19,78.78,Ago-Dic 2017
ELECTRONICA,10,165,25,81.14,Ago-Dic 2017
ELECTRONICA,10,165,30,81.19,Ago-Dic 2017
ELECTRONICA,11,185,30,77.63,Ago-Dic 2017
ELECTRONICA,11,182,5,78.25,Ago-Dic 2017
ELECTRONICA,11,195,35,78.35,Ago-Dic 2017
ELECTRONICA,11,138,29,78.61,Ago-Dic 2017
ELECTRONICA,11,138,24,78.9,Ago-Dic 2017
ELECTRONICA,11,203,29,79.02,Ago-Dic 2017
ELECTRONICA,11,205,25,79.82,Ago-Dic 2017
ELECTRONICA,11,180,30,80.72,Ago-Dic 2017
ELECTRONICA,11,175,30,80.79,Ago-Dic 2017
ELECTRONICA,11,225,20,81.37,Ago-Dic 2017
ELECTRONICA,11,190,20,81.45,Ago-Dic 2017
ELECTRONICA,11,164,28,82.08,Ago-Dic 2017
ELECTRONICA,11,245,10,82.4,Ago-Dic 2017
ELECTRONICA,11,240,10,82.65,Ago-Dic 2017
ELECTRONICA,11,175,35,83.08,Ago-Dic 2017
ELECTRONICA,11,250,10,85.58,Ago-Dic 2017
ELECTRONICA,11,250,10,85.98,Ago-Dic 2017
ELECTRONICA,11,250,10,86.19,Ago-Dic 2017
ELECTRONICA,12,177,28,77.62,Ago-Dic 2017
ELECTRONICA,12,207,28,77.73,Ago-Dic 2017
ELECTRONICA,12,210,25,78,Ago-Dic 2017
ELECTRONICA,12,190,20,78.76,Ago-Dic 2017
ELECTRONICA,12,160,20,79.69,Ago-Dic 2017
ELECTRONICA,12,175,22,80.03,Ago-Dic 2017
ELECTRONICA,12,200,30,80.11,Ago-Dic 2017
ELECTRONICA,12,218,17,81.17,Ago-Dic 2017
ELECTRONICA,12,170,30,81.29,Ago-Dic 2017
ELECTRONICA,12,210,30,81.39,Ago-Dic 2017
ELECTRONICA,13,235,10,76.98,Ago-Dic 2017
ELECTRONICA,13,245,15,77.75,Ago-Dic 2017
ELECTRONICA,13,188,20,78.05,Ago-Dic 2017
ELECTRONICA,13,193,20,79.38,Ago-Dic 2017
ELECTRONICA,13,202,18,79.64,Ago-Dic 2017
ELECTRONICA,13,185,30,81.66,Ago-Dic 2017
ELECTRONICA,14,225,20,79.14,Ago-Dic 2017
ELECTRONICA,14,188,29,79.68,Ago-Dic 2017
ELECTRONICA,15,225,15,77.14,Ago-Dic 2017
ELECTRONICA,15,215,20,77.28,Ago-Dic 2017
ELECTRONICA,15,235,10,78.22,Ago-Dic 2017
ELECTRONICA,15,220,15,80.54,Ago-Dic 2017
ELECTRONICA,19,380,20,79.42,Ago-Dic 2017
GESTION EMPRESARIAL,1,,22,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
GESTION EMPRESARIAL,1,,27,0,Ago-Dic 2017
